Year:year,Country:text,Oil:number,sector:text,Coal and lignite:number,obsValue:number,Natural and derived gas:number,Nuclear:number,Renewables:number,Other fuels:number,Total:number
2008,United Kingdom,,Other fuels,,5.9,,,,,
2009,Austria,,Other fuels,,3.4,,,,,
2009,Belgium,,Other fuels,,2.8,,,,,
2009,Bulgaria,,Other fuels,,0.6,,,,,
2009,Croatia,,Other fuels,,0.1,,,,,
2009,Cyprus,,Other fuels,,0.0,,,,,
2009,Czech Republic,,Other fuels,,0.6,,,,,
2009,Denmark,,Other fuels,,0.8,,,,,
2009,Estonia,,Other fuels,,7.6,,,,,
2009,European Union (current composition),,Other fuels,,60.4,,,,,
2009,Finland,,Other fuels,,0.5,,,,,
2009,France,,Other fuels,,7.3,,,,,
2009,Germany,,Other fuels,,13.4,,,,,
2009,Greece,,Other fuels,,0.3,,,,,
2009,Hungary,,Other fuels,,0.1,,,,,
2009,Ireland,,Other fuels,,0.4,,,,,
2009,Italy,,Other fuels,,6.7,,,,,
2009,Latvia,,Other fuels,,0.0,,,,,
2009,Lithuania,,Other fuels,,1.0,,,,,
2009,Luxembourg,,Other fuels,,0.8,,,,,
2009,Malta,,Other fuels,,0.0,,,,,
2009,Netherlands,,Other fuels,,1.6,,,,,
2009,Poland,,Other fuels,,0.7,,,,,
2009,Portugal,,Other fuels,,1.0,,,,,
2009,Romania,,Other fuels,,0.3,,,,,
2009,Slovakia,,Other fuels,,0.3,,,,,
2009,Slovenia,,Other fuels,,0.0,,,,,
2009,Spain,,Other fuels,,3.9,,,,,
2009,Sweden,,Other fuels,,0.9,,,,,
2009,United Kingdom,,Other fuels,,5.5,,,,,
2010,Austria,,Other fuels,,3.8,,,,,
2010,Belgium,,Other fuels,,3.0,,,,,
2010,Bulgaria,,Other fuels,,0.7,,,,,
2010,Croatia,,Other fuels,,0.1,,,,,
2010,Cyprus,,Other fuels,,0.0,,,,,
2010,Czech Republic,,Other fuels,,0.7,,,,,
2010,Denmark,,Other fuels,,0.7,,,,,
2010,Estonia,,Other fuels,,11.0,,,,,
2010,European Union (current composition),,Other fuels,,65.8,,,,,
2010,Finland,,Other fuels,,0.5,,,,,
2010,France,,Other fuels,,7.0,,,,,
2010,Germany,,Other fuels,,15.1,,,,,
2010,Greece,,Other fuels,,0.2,,,,,
2010,Hungary,,Other fuels,,0.2,,,,,
2010,Ireland,,Other fuels,,0.2,,,,,
2010,Italy,,Other fuels,,6.2,,,,,
2010,Latvia,,Other fuels,,0.0,,,,,
2010,Lithuania,,Other fuels,,1.0,,,,,
2010,Luxembourg,,Other fuels,,1.4,,,,,
2010,Malta,,Other fuels,,0.0,,,,,
2010,Netherlands,,Other fuels,,1.7,,,,,
2010,Poland,,Other fuels,,0.7,,,,,
2010,Portugal,,Other fuels,,0.7,,,,,
2010,Romania,,Other fuels,,0.4,,,,,
2010,Slovakia,,Other fuels,,0.5,,,,,
2010,Slovenia,,Other fuels,,0.2,,,,,
2010,Spain,,Other fuels,,4.0,,,,,
2010,Sweden,,Other fuels,,1.3,,,,,
2010,United Kingdom,,Other fuels,,4.6,,,,,
2011,Austria,,Other fuels,,4.2,,,,,
2011,Belgium,,Other fuels,,2.5,,,,,
2011,Bulgaria,,Other fuels,,0.8,,,,,
2011,Croatia,,Other fuels,,0.1,,,,,
2011,Cyprus,,Other fuels,,0.0,,,,,
2011,Czech Republic,,Other fuels,,0.9,,,,,
2011,Denmark,,Other fuels,,0.8,,,,,
2011,Estonia,,Other fuels,,10.9,,,,,
2011,European Union (current composition),,Other fuels,,64.1,,,,,
2011,Finland,,Other fuels,,0.5,,,,,
2011,France,,Other fuels,,7.8,,,,,
2011,Germany,,Other fuels,,14.6,,,,,
2011,Greece,,Other fuels,,0.4,,,,,
2011,Hungary,,Other fuels,,0.1,,,,,
2011,Ireland,,Other fuels,,0.0,,,,,
2011,Italy,,Other fuels,,5.0,,,,,
2011,Latvia,,Other fuels,,0.0,,,,,
2011,Lithuania,,Other fuels,,0.8,,,,,
2011,Luxembourg,,Other fuels,,1.1,,,,,
2011,Malta,,Other fuels,,0.0,,,,,
2011,Netherlands,,Other fuels,,1.9,,,,,
2011,Poland,,Other fuels,,0.6,,,,,
2011,Portugal,,Other fuels,,0.9,,,,,
2011,Romania,,Other fuels,,0.2,,,,,
2011,Slovakia,,Other fuels,,0.5,,,,,
2011,Slovenia,,Other fuels,,0.2,,,,,
2011,Spain,,Other fuels,,3.3,,,,,
2011,Sweden,,Other fuels,,1.4,,,,,
2011,United Kingdom,,Other fuels,,4.7,,,,,
2012,Austria,,Other fuels,,4.7,,,,,
2012,Belgium,,Other fuels,,2.8,,,,,
2012,Bulgaria,,Other fuels,,0.8,,,,,
2012,Croatia,,Other fuels,,0.2,,,,,
2012,Cyprus,,Other fuels,,0.0,,,,,
2012,Czech Republic,,Other fuels,,0.9,,,,,
2012,Denmark,,Other fuels,,0.7,,,,,
2012,Estonia,,Other fuels,,9.7,,,,,
2012,European Union (current composition),,Other fuels,,65.9,,,,,
2012,Finland,,Other fuels,,0.6,,,,,
2012,France,,Other fuels,,7.9,,,,,
2012,Germany,,Other fuels,,14.7,,,,,
2012,Greece,,Other fuels,,0.2,,,,,
2012,Hungary,,Other fuels,,0.1,,,,,
2012,Ireland,,Other fuels,,0.3,,,,,
2012,Italy,,Other fuels,,5.0,,,,,
2012,Latvia,,Other fuels,,0.0,,,,,
2012,Lithuania,,Other fuels,,0.7,,,,,
2012,Luxembourg,,Other fuels,,1.1,,,,,
2012,Malta,,Other fuels,,0.0,,,,,
2012,Netherlands,,Other fuels,,1.9,,,,,
2012,Poland,,Other fuels,,0.5,,,,,
2012,Portugal,,Other fuels,,1.3,,,,,
2012,Romania,,Other fuels,,0.3,,,,,
2012,Slovakia,,Other fuels,,0.4,,,,,
2012,Slovenia,,Other fuels,,0.2,,,,,
2012,Spain,,Other fuels,,4.5,,,,,
2012,Sweden,,Other fuels,,1.3,,,,,
2012,United Kingdom,,Other fuels,,5.1,,,,,
2013,Austria,,Other fuels,,4.5,,,,,
2013,Belgium,,Other fuels,,2.9,,,,,
2013,Bulgaria,,Other fuels,,0.7,,,,,
2013,Croatia,,Other fuels,,0.1,,,,,
2013,Cyprus,,Other fuels,,0.0,,,,,
2013,Czech Republic,,Other fuels,,1.0,,,,,
2013,Denmark,,Other fuels,,0.7,,,,,
2013,Estonia,,Other fuels,,11.5,,,,,
2013,European Union (current composition),,Other fuels,,68.0,,,,,
2013,Finland,,Other fuels,,0.6,,,,,
2013,France,,Other fuels,,8.1,,,,,
2013,Germany,,Other fuels,,14.1,,,,,
2013,Greece,,Other fuels,,0.1,,,,,
2013,Hungary,,Other fuels,,0.1,,,,,
2013,Ireland,,Other fuels,,0.4,,,,,
2013,Italy,,Other fuels,,4.9,,,,,
2013,Latvia,,Other fuels,,0.0,,,,,
2013,Lithuania,,Other fuels,,0.8,,,,,
2013,Luxembourg,,Other fuels,,1.1,,,,,
2013,Malta,,Other fuels,,0.0,,,,,
2013,Netherlands,,Other fuels,,1.8,,,,,
2013,Poland,,Other fuels,,0.7,,,,,
2013,Portugal,,Other fuels,,1.4,,,,,
2013,Romania,,Other fuels,,0.4,,,,,
2013,Slovakia,,Other fuels,,0.4,,,,,
2013,Slovenia,,Other fuels,,0.3,,,,,
2013,Spain,,Other fuels,,4.9,,,,,
2013,Sweden,,Other fuels,,1.3,,,,,
2013,United Kingdom,,Other fuels,,4.9,,,,,
2014,Austria,,Other fuels,,4.5,,,,,
2014,Belgium,,Other fuels,,2.8,,,,,
2014,Bulgaria,,Other fuels,,0.6,,,,,
2014,Croatia,,Other fuels,,0.1,,,,,
2014,Cyprus,,Other fuels,,0.0,,,,,
2014,Czech Republic,,Other fuels,,1.2,,,,,
2014,Denmark,,Other fuels,,0.7,,,,,
2014,Estonia,,Other fuels,,10.4,,,,,
2014,European Union (current composition),,Other fuels,,68.5,,,,,
2014,Finland,,Other fuels,,0.7,,,,,
2014,France,,Other fuels,,8.6,,,,,
2014,Germany,,Other fuels,,15.3,,,,,
2014,Greece,,Other fuels,,0.2,,,,,
2014,Hungary,,Other fuels,,0.2,,,,,
2014,Ireland,,Other fuels,,0.3,,,,,
2014,Italy,,Other fuels,,4.8,,,,,
2014,Latvia,,Other fuels,,0.0,,,,,
2014,Lithuania,,Other fuels,,1.0,,,,,
2014,Luxembourg,,Other fuels,,1.1,,,,,
2014,Malta,,Other fuels,,0.0,,,,,
2014,Netherlands,,Other fuels,,1.8,,,,,
2014,Poland,,Other fuels,,0.7,,,,,
2014,Portugal,,Other fuels,,1.1,,,,,
2014,Romania,,Other fuels,,0.5,,,,,
2014,Slovakia,,Other fuels,,0.4,,,,,
2014,Slovenia,,Other fuels,,0.3,,,,,
2014,Spain,,Other fuels,,4.5,,,,,
2014,Sweden,,Other fuels,,1.2,,,,,
2014,United Kingdom,,Other fuels,,5.4,,,,,
2015,Austria,,Other fuels,,4.3,,,,,
2015,Belgium,,Other fuels,,2.8,,,,,
2015,Bulgaria,,Other fuels,,0.5,,,,,
2015,Croatia,,Other fuels,,0.2,,,,,
2015,Cyprus,,Other fuels,,0.0,,,,,
2015,Czech Republic,,Other fuels,,1.4,,,,,
2015,Denmark,,Other fuels,,0.8,,,,,
2015,Estonia,,Other fuels,,8.1,,,,,
2015,European Union (current composition),,Other fuels,,67.3,,,,,
2015,Finland,,Other fuels,,0.6,,,,,
2015,France,,Other fuels,,7.9,,,,,
2015,Germany,,Other fuels,,14.8,,,,,
2015,Greece,,Other fuels,,0.2,,,,,
2015,Hungary,,Other fuels,,0.2,,,,,
2015,Ireland,,Other fuels,,0.4,,,,,
2015,Italy,,Other fuels,,4.5,,,,,
2015,Latvia,,Other fuels,,0.0,,,,,
2015,Lithuania,,Other fuels,,1.0,,,,,
2015,Luxembourg,,Other fuels,,1.5,,,,,
2015,Malta,,Other fuels,,0.0,,,,,
2015,Netherlands,,Other fuels,,3.0,,,,,
2015,Poland,,Other fuels,,0.8,,,,,
2015,Portugal,,Other fuels,,1.4,,,,,
2015,Romania,,Other fuels,,0.4,,,,,
2015,Slovakia,,Other fuels,,0.4,,,,,
2015,Slovenia,,Other fuels,,0.3,,,,,
2015,Spain,,Other fuels,,4.2,,,,,
2015,Sweden,,Other fuels,,1.3,,,,,
2015,United Kingdom,,Other fuels,,6.3,,,,,
2016,Austria,,Other fuels,,4.0,,,,,
2016,Belgium,,Other fuels,,2.9,,,,,
2016,Bulgaria,,Other fuels,,0.7,,,,,
2016,Croatia,,Other fuels,,0.2,,,,,
2016,Cyprus,,Other fuels,,0.0,,,,,
2016,Czech Republic,,Other fuels,,1.4,,,,,
2016,Denmark,,Other fuels,,0.7,,,,,
2016,Estonia,,Other fuels,,9.8,,,,,
2016,European Union (current composition),,Other fuels,,70.5,,,,,
2016,Finland,,Other fuels,,0.7,,,,,
2016,France,,Other fuels,,7.8,,,,,
2016,Germany,,Other fuels,,14.8,,,,,
2016,Greece,,Other fuels,,0.2,,,,,
2016,Hungary,,Other fuels,,0.3,,,,,
2016,Ireland,,Other fuels,,0.4,,,,,
2016,Italy,,Other fuels,,5.1,,,,,
2016,Latvia,,Other fuels,,0.0,,,,,
2016,Lithuania,,Other fuels,,1.0,,,,,
2016,Luxembourg,,Other fuels,,1.5,,,,,
2016,Malta,,Other fuels,,0.0,,,,,
2016,Netherlands,,Other fuels,,1.9,,,,,
2016,Poland,,Other fuels,,0.8,,,,,
2016,Portugal,,Other fuels,,1.5,,,,,
2016,Romania,,Other fuels,,0.5,,,,,
2016,Slovakia,,Other fuels,,0.4,,,,,
2016,Slovenia,,Other fuels,,0.3,,,,,
2016,Spain,,Other fuels,,4.3,,,,,
2016,Sweden,,Other fuels,,1.7,,,,,
2016,United Kingdom,,Other fuels,,7.8,,,,,
1990,Austria,,Renewables,,32.6,,,,,
1990,Belgium,,Renewables,,0.6,,,,,
1990,Bulgaria,,Renewables,,1.9,,,,,
1990,Croatia,,Renewables,,4.1,,,,,
1990,Cyprus,,Renewables,,0.0,,,,,
1990,Czech Republic,,Renewables,,1.2,,,,,
1990,Denmark,,Renewables,,0.8,,,,,
1990,Estonia,,Renewables,,0.0,,,,,
1990,European Union (current composition),,Renewables,,309.3,,,,,
1990,Finland,,Renewables,,16.0,,,,,
1990,France,,Renewables,,55.8,,,,,
1990,Germany,,Renewables,,19.1,,,,,
1990,Greece,,Renewables,,1.8,,,,,
1990,Hungary,,Renewables,,0.2,,,,,
1990,Ireland,,Renewables,,0.7,,,,,
1990,Italy,,Renewables,,34.9,,,,,
1990,Latvia,,Renewables,,4.5,,,,,
1990,Lithuania,,Renewables,,0.4,,,,,
1990,Luxembourg,,Renewables,,0.1,,,,,
1990,Malta,,Renewables,,0.0,,,,,
1990,Netherlands,,Renewables,,0.8,,,,,
1990,Poland,,Renewables,,1.5,,,,,
1990,Portugal,,Renewables,,9.8,,,,,
1990,Romania,,Renewables,,11.4,,,,,
1990,Slovakia,,Renewables,,1.9,,,,,
1990,Slovenia,,Renewables,,3.0,,,,,
1990,Spain,,Renewables,,26.0,,,,,
1990,Sweden,,Renewables,,74.5,,,,,
1990,United Kingdom,,Renewables,,5.8,,,,,
1991,Austria,,Renewables,,32.6,,,,,
1991,Belgium,,Renewables,,0.5,,,,,
1991,Bulgaria,,Renewables,,2.4,,,,,
1991,Croatia,,Renewables,,5.9,,,,,
1991,Cyprus,,Renewables,,0.0,,,,,
1991,Czech Republic,,Renewables,,1.1,,,,,
1991,Denmark,,Renewables,,1.1,,,,,
1991,Estonia,,Renewables,,0.0,,,,,
1991,European Union (current composition),,Renewables,,322.0,,,,,
1991,Finland,,Renewables,,18.2,,,,,
1991,France,,Renewables,,59.7,,,,,
1991,Germany,,Renewables,,17.0,,,,,
1991,Greece,,Renewables,,3.1,,,,,
1991,Hungary,,Renewables,,0.2,,,,,
1991,Ireland,,Renewables,,0.7,,,,,
1991,Italy,,Renewables,,45.5,,,,,
1991,Latvia,,Renewables,,3.3,,,,,
1991,Lithuania,,Renewables,,0.3,,,,,
1991,Luxembourg,,Renewables,,0.1,,,,,
1991,Malta,,Renewables,,0.0,,,,,
1991,Netherlands,,Renewables,,0.9,,,,,
1991,Poland,,Renewables,,1.5,,,,,
1991,Portugal,,Renewables,,9.8,,,,,
1991,Romania,,Renewables,,14.6,,,,,
1991,Slovakia,,Renewables,,1.4,,,,,
1991,Slovenia,,Renewables,,3.6,,,,,
1991,Spain,,Renewables,,27.8,,,,,
1991,Sweden,,Renewables,,65.1,,,,,
1991,United Kingdom,,Renewables,,5.3,,,,,
1992,Austria,,Renewables,,36.2,,,,,
1992,Belgium,,Renewables,,0.6,,,,,
1992,Bulgaria,,Renewables,,2.1,,,,,
1992,Croatia,,Renewables,,4.4,,,,,
1992,Cyprus,,Renewables,,0.0,,,,,
1992,Czech Republic,,Renewables,,1.4,,,,,
1992,Denmark,,Renewables,,1.4,,,,,
1992,Estonia,,Renewables,,0.0,,,,,
1992,European Union (current composition),,Renewables,,336.3,,,,,
1992,Finland,,Renewables,,20.1,,,,,
1992,France,,Renewables,,71.1,,,,,
1992,Germany,,Renewables,,19.7,,,,,
1992,Greece,,Renewables,,2.2,,,,,
1992,Hungary,,Renewables,,0.2,,,,,
1992,Ireland,,Renewables,,0.8,,,,,
1992,Italy,,Renewables,,45.8,,,,,
1992,Latvia,,Renewables,,2.5,,,,,
1992,Lithuania,,Renewables,,0.3,,,,,
1992,Luxembourg,,Renewables,,0.1,,,,,
1992,Malta,,Renewables,,0.0,,,,,
1992,Netherlands,,Renewables,,1.0,,,,,
1992,Poland,,Renewables,,1.6,,,,,
1992,Portugal,,Renewables,,5.5,,,,,
1992,Romania,,Renewables,,11.7,,,,,
1992,Slovakia,,Renewables,,1.9,,,,,
1992,Slovenia,,Renewables,,3.4,,,,,
1992,Spain,,Renewables,,19.6,,,,,
1992,Sweden,,Renewables,,76.4,,,,,
1992,United Kingdom,,Renewables,,6.4,,,,,
1993,Austria,,Renewables,,38.0,,,,,
1993,Belgium,,Renewables,,0.5,,,,,
1993,Bulgaria,,Renewables,,1.9,,,,,
1993,Croatia,,Renewables,,4.6,,,,,
1993,Cyprus,,Renewables,,0.0,,,,,
1993,Czech Republic,,Renewables,,1.5,,,,,
1993,Denmark,,Renewables,,1.6,,,,,
1993,Estonia,,Renewables,,0.0,,,,,
1993,European Union (current composition),,Renewables,,346.0,,,,,
1993,Finland,,Renewables,,19.4,,,,,
1993,France,,Renewables,,66.9,,,,,
1993,Germany,,Renewables,,20.5,,,,,
1993,Greece,,Renewables,,2.3,,,,,
1993,Hungary,,Renewables,,0.2,,,,,
1993,Ireland,,Renewables,,0.8,,,,,
1993,Italy,,Renewables,,45.2,,,,,
1993,Latvia,,Renewables,,2.9,,,,,
1993,Lithuania,,Renewables,,0.4,,,,,
1993,Luxembourg,,Renewables,,0.1,,,,,
1993,Malta,,Renewables,,0.0,,,,,
1993,Netherlands,,Renewables,,1.1,,,,,
1993,Poland,,Renewables,,1.5,,,,,
1993,Portugal,,Renewables,,9.4,,,,,
1993,Romania,,Renewables,,12.8,,,,,
1993,Slovakia,,Renewables,,3.5,,,,,
1993,Slovenia,,Renewables,,3.0,,,,,
1993,Spain,,Renewables,,25.1,,,,,
1993,Sweden,,Renewables,,76.9,,,,,
1993,United Kingdom,,Renewables,,5.7,,,,,
1994,Austria,,Renewables,,36.9,,,,,
1994,Belgium,,Renewables,,0.6,,,,,
1994,Bulgaria,,Renewables,,1.5,,,,,
1994,Croatia,,Renewables,,5.4,,,,,
1994,Cyprus,,Renewables,,0.0,,,,,
1994,Czech Republic,,Renewables,,1.8,,,,,
1994,Denmark,,Renewables,,1.7,,,,,
1994,Estonia,,Renewables,,0.0,,,,,
1994,European Union (current composition),,Renewables,,359.4,,,,,
1994,Finland,,Renewables,,18.3,,,,,
1994,France,,Renewables,,81.0,,,,,
1994,Germany,,Renewables,,23.4,,,,,
1994,Greece,,Renewables,,2.6,,,,,
1994,Hungary,,Renewables,,0.2,,,,,
1994,Ireland,,Renewables,,0.9,,,,,
1994,Italy,,Renewables,,48.2,,,,,
1994,Latvia,,Renewables,,3.3,,,,,
1994,Lithuania,,Renewables,,0.5,,,,,
1994,Luxembourg,,Renewables,,0.1,,,,,
1994,Malta,,Renewables,,0.0,,,,,
1994,Netherlands,,Renewables,,1.3,,,,,
1994,Poland,,Renewables,,1.8,,,,,
1994,Portugal,,Renewables,,11.6,,,,,
1994,Romania,,Renewables,,13.0,,,,,
1994,Slovakia,,Renewables,,4.4,,,,,
1994,Slovenia,,Renewables,,3.4,,,,,
1994,Spain,,Renewables,,29.1,,,,,
1994,Sweden,,Renewables,,61.4,,,,,
1994,United Kingdom,,Renewables,,7.0,,,,,
1995,Austria,,Renewables,,38.9,,,,,
1995,Belgium,,Renewables,,0.7,,,,,
1995,Bulgaria,,Renewables,,2.3,,,,,
1995,Croatia,,Renewables,,5.7,,,,,
1995,Cyprus,,Renewables,,0.0,,,,,
1995,Czech Republic,,Renewables,,2.4,,,,,
1995,Denmark,,Renewables,,1.9,,,,,
1995,Estonia,,Renewables,,0.0,,,,,
1995,European Union (current composition),,Renewables,,361.5,,,,,
1995,Finland,,Renewables,,19.5,,,,,
1995,France,,Renewables,,75.5,,,,,
1995,Germany,,Renewables,,25.9,,,,,
1995,Greece,,Renewables,,3.6,,,,,
1995,Hungary,,Renewables,,0.2,,,,,
1995,Ireland,,Renewables,,0.7,,,,,
1995,Italy,,Renewables,,41.5,,,,,
1995,Latvia,,Renewables,,2.9,,,,,
1995,Lithuania,,Renewables,,0.4,,,,,
1995,Luxembourg,,Renewables,,0.1,,,,,
1995,Malta,,Renewables,,0.0,,,,,
1995,Netherlands,,Renewables,,1.4,,,,,
1995,Poland,,Renewables,,2.0,,,,,
1995,Portugal,,Renewables,,9.4,,,,,
1995,Romania,,Renewables,,16.7,,,,,
1995,Slovakia,,Renewables,,4.9,,,,,
1995,Slovenia,,Renewables,,3.3,,,,,
1995,Spain,,Renewables,,24.4,,,,,
1995,Sweden,,Renewables,,70.6,,,,,
1995,United Kingdom,,Renewables,,6.9,,,,,
1996,Austria,,Renewables,,35.8,,,,,
1996,Belgium,,Renewables,,0.6,,,,,
1996,Bulgaria,,Renewables,,2.9,,,,,
1996,Croatia,,Renewables,,7.9,,,,,
1996,Cyprus,,Renewables,,0.0,,,,,
1996,Czech Republic,,Renewables,,2.3,,,,,
1996,Denmark,,Renewables,,2.1,,,,,
1996,Estonia,,Renewables,,0.0,,,,,
1996,European Union (current composition),,Renewables,,362.4,,,,,
1996,Finland,,Renewables,,17.8,,,,,
1996,France,,Renewables,,68.5,,,,,
1996,Germany,,Renewables,,26.6,,,,,
1996,Greece,,Renewables,,4.4,,,,,
1996,Hungary,,Renewables,,0.3,,,,,
1996,Ireland,,Renewables,,0.8,,,,,
1996,Italy,,Renewables,,46.2,,,,,
1996,Latvia,,Renewables,,1.9,,,,,
1996,Lithuania,,Renewables,,0.3,,,,,
1996,Luxembourg,,Renewables,,0.1,,,,,
1996,Malta,,Renewables,,0.0,,,,,
1996,Netherlands,,Renewables,,1.8,,,,,
1996,Poland,,Renewables,,2.1,,,,,
1996,Portugal,,Renewables,,15.8,,,,,
1996,Romania,,Renewables,,15.8,,,,,
1996,Slovakia,,Renewables,,4.2,,,,,
1996,Slovenia,,Renewables,,3.7,,,,,
1996,Spain,,Renewables,,41.2,,,,,
1996,Sweden,,Renewables,,54.0,,,,,
1996,United Kingdom,,Renewables,,5.7,,,,,
1997,Austria,,Renewables,,37.8,,,,,
1997,Belgium,,Renewables,,0.6,,,,,
1997,Bulgaria,,Renewables,,2.8,,,,,
1997,Croatia,,Renewables,,5.9,,,,,
1997,Cyprus,,Renewables,,0.0,,,,,
1997,Czech Republic,,Renewables,,2.2,,,,,
1997,Denmark,,Renewables,,2.9,,,,,
1997,Estonia,,Renewables,,0.0,,,,,
1997,European Union (current composition),,Renewables,,375.4,,,,,
1997,Finland,,Renewables,,20.2,,,,,
1997,France,,Renewables,,66.5,,,,,
1997,Germany,,Renewables,,23.1,,,,,
1997,Greece,,Renewables,,3.9,,,,,
1997,Hungary,,Renewables,,0.3,,,,,
1997,Ireland,,Renewables,,0.8,,,,,
1997,Italy,,Renewables,,46.2,,,,,
1997,Latvia,,Renewables,,3.0,,,,,
1997,Lithuania,,Renewables,,0.3,,,,,
1997,Luxembourg,,Renewables,,0.1,,,,,
1997,Malta,,Renewables,,0.0,,,,,
1997,Netherlands,,Renewables,,2.0,,,,,
1997,Poland,,Renewables,,2.1,,,,,
1997,Portugal,,Renewables,,14.2,,,,,
1997,Romania,,Renewables,,17.5,,,,,
1997,Slovakia,,Renewables,,4.1,,,,,
1997,Slovenia,,Renewables,,3.1,,,,,
1997,Spain,,Renewables,,37.0,,,,,
1997,Sweden,,Renewables,,72.0,,,,,
1997,United Kingdom,,Renewables,,6.9,,,,,
1998,Austria,,Renewables,,39.0,,,,,
1998,Belgium,,Renewables,,0.8,,,,,
1998,Bulgaria,,Renewables,,3.1,,,,,
1998,Croatia,,Renewables,,6.0,,,,,
1998,Cyprus,,Renewables,,0.0,,,,,
1998,Czech Republic,,Renewables,,2.0,,,,,
1998,Denmark,,Renewables,,3.9,,,,,
1998,Estonia,,Renewables,,0.0,,,,,
1998,European Union (current composition),,Renewables,,394.7,,,,,
1998,Finland,,Renewables,,24.4,,,,,
1998,France,,Renewables,,64.8,,,,,
1998,Germany,,Renewables,,24.9,,,,,
1998,Greece,,Renewables,,3.8,,,,,
1998,Hungary,,Renewables,,0.2,,,,,
1998,Ireland,,Renewables,,1.2,,,,,
1998,Italy,,Renewables,,46.5,,,,,
1998,Latvia,,Renewables,,4.3,,,,,
1998,Lithuania,,Renewables,,0.4,,,,,
1998,Luxembourg,,Renewables,,0.1,,,,,
1998,Malta,,Renewables,,0.0,,,,,
1998,Netherlands,,Renewables,,2.3,,,,,
1998,Poland,,Renewables,,2.5,,,,,
1998,Portugal,,Renewables,,14.1,,,,,
1998,Romania,,Renewables,,18.9,,,,,
1998,Slovakia,,Renewables,,4.3,,,,,
1998,Slovenia,,Renewables,,3.4,,,,,
1998,Spain,,Renewables,,36.9,,,,,
1998,Sweden,,Renewables,,78.1,,,,,
1998,United Kingdom,,Renewables,,8.6,,,,,
1999,Austria,,Renewables,,42.3,,,,,
1999,Belgium,,Renewables,,0.9,,,,,
1999,Bulgaria,,Renewables,,2.8,,,,,
1999,Croatia,,Renewables,,7.3,,,,,
1999,Cyprus,,Renewables,,0.0,,,,,
1999,Czech Republic,,Renewables,,2.4,,,,,
1999,Denmark,,Renewables,,4.4,,,,,
1999,Estonia,,Renewables,,0.0,,,,,
1999,European Union (current composition),,Renewables,,397.8,,,,,
1999,Finland,,Renewables,,21.2,,,,,
1999,France,,Renewables,,75.4,,,,,
1999,Germany,,Renewables,,28.7,,,,,
1999,Greece,,Renewables,,4.8,,,,,
1999,Hungary,,Renewables,,0.2,,,,,
1999,Ireland,,Renewables,,1.1,,,,,
1999,Italy,,Renewables,,51.3,,,,,
1999,Latvia,,Renewables,,2.8,,,,,
1999,Lithuania,,Renewables,,0.4,,,,,
1999,Luxembourg,,Renewables,,0.1,,,,,
1999,Malta,,Renewables,,0.0,,,,,
1999,Netherlands,,Renewables,,2.5,,,,,
1999,Poland,,Renewables,,2.4,,,,,
1999,Portugal,,Renewables,,8.6,,,,,
1999,Romania,,Renewables,,18.3,,,,,
1999,Slovakia,,Renewables,,4.5,,,,,
1999,Slovenia,,Renewables,,3.8,,,,,
1999,Spain,,Renewables,,27.3,,,,,
1999,Sweden,,Renewables,,74.7,,,,,
1999,United Kingdom,,Renewables,,9.6,,,,,
2000,Austria,,Renewables,,43.4,,,,,
2000,Belgium,,Renewables,,1.0,,,,,
2000,Bulgaria,,Renewables,,2.7,,,,,
2000,Croatia,,Renewables,,6.5,,,,,
2000,Cyprus,,Renewables,,0.0,,,,,
2000,Czech Republic,,Renewables,,2.3,,,,,
2000,Denmark,,Renewables,,5.6,,,,,
2000,Estonia,,Renewables,,0.0,,,,,
2000,European Union (current composition),,Renewables,,418.6,,,,,
2000,Finland,,Renewables,,23.4,,,,,
2000,France,,Renewables,,69.4,,,,,
2000,Germany,,Renewables,,35.5,,,,,
2000,Greece,,Renewables,,4.1,,,,,
2000,Hungary,,Renewables,,0.2,,,,,
2000,Ireland,,Renewables,,1.2,,,,,
2000,Italy,,Renewables,,50.9,,,,,
2000,Latvia,,Renewables,,2.8,,,,,
2000,Lithuania,,Renewables,,0.3,,,,,
2000,Luxembourg,,Renewables,,0.2,,,,,
2000,Malta,,Renewables,,0.0,,,,,
2000,Netherlands,,Renewables,,3.0,,,,,
2000,Poland,,Renewables,,2.3,,,,,
2000,Portugal,,Renewables,,12.9,,,,,
2000,Romania,,Renewables,,14.8,,,,,
2000,Slovakia,,Renewables,,4.6,,,,,
2000,Slovenia,,Renewables,,3.9,,,,,
2000,Spain,,Renewables,,34.5,,,,,
2000,Sweden,,Renewables,,83.1,,,,,
2000,United Kingdom,,Renewables,,10.0,,,,,
2001,Austria,,Renewables,,42.2,,,,,
2001,Belgium,,Renewables,,1.1,,,,,
2001,Bulgaria,,Renewables,,1.7,,,,,
2001,Croatia,,Renewables,,7.2,,,,,
2001,Cyprus,,Renewables,,0.0,,,,,
2001,Czech Republic,,Renewables,,2.6,,,,,
2001,Denmark,,Renewables,,5.8,,,,,
2001,Estonia,,Renewables,,0.0,,,,,
2001,European Union (current composition),,Renewables,,447.6,,,,,
2001,Finland,,Renewables,,21.5,,,,,
2001,France,,Renewables,,77.7,,,,,
2001,Germany,,Renewables,,37.9,,,,,
2001,Greece,,Renewables,,2.9,,,,,
2001,Hungary,,Renewables,,0.3,,,,,
2001,Ireland,,Renewables,,1.0,,,,,
